Date,sentiment_score,Closing_price
2003-09-26 10:15:00,0.085075796,0.00582010426569704
2003-10-02 10:37:00,0.28207594,0.01463844610095344
2003-10-21 10:47:00,0.07461393,0.04667841470785744
2004-04-06 09:43:00,0.36140245,0.14520870003912925
2004-05-28 09:49:00,0.49161148,0.17666077694772916
2004-10-28 09:27:00,0.39811754,0.33709579235991294
2004-11-05 09:19:00,0.26934534,0.3670781904817094
2004-11-09 09:26:00,0.35885078,0.37519104882327914
2005-03-02 09:16:00,0.26043996,0.3893004047301706
2005-03-11 10:33:00,0.18705112,0.41857727450587445
2005-03-16 09:25:00,0.52427745,0.42245736644254217
2005-03-29 09:55:00,0.36038235,0.398118746565427
2005-05-12 08:01:00,0.74389905,0.4386831279780876
2005-05-12 09:09:00,0.359567,0.4386831279780876
2005-05-13 09:33:00,0.40013164,0.4500881529187165
2005-05-20 05:32:00,0.39348677,0.4761904591038453
2005-05-20 05:51:00,0.45983765,0.4761904591038453
2005-06-08 05:16:00,0.29574898,0.4990005538375091
2005-06-15 04:02:00,0.21794409,0.5450911104863669
2005-07-12 03:12:00,0.32780161,0.5653144772622521
2005-07-12 05:25:00,0.23290074,0.5653144772622521
2005-07-12 07:08:00,0.21795386,0.5653144772622521
2005-07-12 09:52:00,0.554788,0.5653144772622521
2005-07-12 10:46:00,0.32845816,0.5653144772622521
2005-07-20 09:28:00,0.33286807,0.5774250305489737
2005-08-10 06:57:00,0.37052795,0.5251028600226378
2005-08-11 05:02:00,0.23274457,0.5333333213726917
2005-08-11 07:39:00,0.24379164,0.5333333213726917
2005-08-11 09:01:00,0.75911844,0.5333333213726917
2005-08-11 10:09:00,0.56770235,0.5333333213726917
2005-10-05 04:54:00,0.33919346,0.5593180245493364
2005-10-05 08:27:00,0.36612678,0.5593180245493364
2005-11-09 09:41:00,0.6797173,0.5628453523129578
2005-11-25 01:34:00,0.6278827,0.6249265093327989
2005-11-28 09:16:00,0.42726627,0.6004702864471997
2005-12-09 06:32:00,0.7736452,0.5659024025998607
2005-12-16 06:07:00,0.4221829,0.47160492852589697
2006-01-05 07:31:00,0.58112437,0.4480893502985466
2006-01-09 00:57:00,0.56169575,0.5374485296215157
2006-01-09 04:41:00,0.4105362,0.5374485296215157
2006-01-11 05:21:00,0.56706774,0.535802446321986
2006-03-08 08:36:00,0.5405724,0.45138151689760575
2006-03-08 10:07:00,0.38570967,0.45138151689760575
2006-05-09 04:00:00,0.15803802,0.3629629373804796
2006-05-10 08:11:00,0.42934388,0.35802468748189087
2006-05-11 00:42:00,0.44007275,0.3742504041650303
2006-05-11 07:01:00,0.73649883,0.3742504041650303
2006-07-31 02:19:00,0.43275294,0.19764842872154317
2006-08-08 08:01:00,0.73649883,0.1833039340762925
2006-08-09 09:59:00,0.09191805,0.18353909524085474
2006-08-10 04:48:00,0.41814005,0.2303350905309933
2006-08-10 05:54:00,0.64824444,0.2303350905309933
2006-08-10 07:31:00,0.74389905,0.2303350905309933
2006-08-11 09:53:00,0.347012,0.22328041257754758
2006-08-15 09:40:00,0.22914794,0.24514988507916538
2006-08-15 10:29:00,0.36112413,0.24514988507916538
2006-08-16 10:16:00,0.61868876,0.255261590893311
2006-09-21 09:41:00,0.39037618,0.28724279163527744
2006-10-05 09:40:00,0.44271377,0.29547325298533134
2006-11-07 07:31:00,0.7438989,0.2855967083357479
2006-11-08 09:15:00,0.5254743,0.30064666404848217
2006-11-09 05:58:00,0.28526956,0.3601410931105449
2006-11-09 06:22:00,0.35984796,0.3601410931105449
2006-11-09 11:31:00,0.75911844,0.3601410931105449
2006-12-27 11:31:00,0.48498544,0.4027042771433753
2007-01-10 09:41:00,0.6003512,0.45279243903257305
2007-03-07 07:19:00,0.32513067,0.4532627613616975
2007-03-08 07:31:00,0.75911844,0.4332745108979684
2007-03-23 04:59:00,0.29949975,0.47301585066086427
2007-05-08 04:25:00,0.291505,0.4629041448467187
2007-05-08 06:31:00,0.75911814,0.4629041448467187
2007-05-10 06:31:00,0.75911844,0.45749557261900553
2007-07-09 05:32:00,0.53303045,0.39823630472150506
2007-08-07 04:25:00,0.22962144,0.40011754918559694
2007-08-07 04:38:00,0.13289368,0.40011754918559694
2007-08-09 06:31:00,0.75911844,0.39470897695788376
2007-08-10 03:24:00,0.33166945,0.3646090206800091
2007-09-04 01:31:00,0.30146205,0.3900058433714513
2007-11-06 03:59:00,0.4706395,0.44926511126895163
2007-11-06 04:31:00,0.58620787,0.44926511126895163
2007-11-07 07:03:00,0.4722045,0.4372721609907143
2007-11-08 00:02:00,0.43533966,0.45420340601994635
2007-11-08 05:31:00,0.74389905,0.45420340601994635
2007-12-14 09:50:00,0.38337517,0.4995884343227116
2007-12-20 09:57:00,0.3008267,0.4739564953191132
2008-01-03 04:45:00,0.57149076,0.5085243791664521
2008-01-18 03:03:00,0.23574129,0.4241034497420717
2008-02-15 09:47:00,0.58256364,0.5259259016724027
2008-03-05 08:45:00,0.36171818,0.5437977465074777
2008-03-06 04:28:00,0.42151436,0.5238094960437486
2008-03-06 06:02:00,0.3879239,0.5238094960437486
2008-03-06 09:51:00,0.56940454,0.5238094960437486
2008-03-25 07:41:00,0.44191915,0.6242209809867063
2008-03-25 11:35:00,0.057497025,0.6242209809867063
2008-03-26 09:58:00,0.35756764,0.5896531419917733
2008-05-08 06:10:00,0.6811279,0.615520242159934
2008-05-08 06:10:00,0.5499992,0.615520242159934
2008-05-08 06:12:00,0.82921016,0.615520242159934
2008-05-15 05:01:00,0.7254062,0.6272780312736091
2008-05-15 05:49:00,0.31074986,0.6272780312736091
2008-05-15 06:09:00,0.54415095,0.6272780312736091
2008-05-15 06:09:00,0.49368763,0.6272780312736091
2008-05-15 06:28:00,0.47230038,0.6272780312736091
2008-05-15 08:39:00,0.15485018,0.6272780312736091
2008-05-16 05:15:00,0.5015335,0.581892958118438
2008-05-30 09:50:00,0.33618447,0.6108171085735015
2008-07-03 01:38:00,0.13454145,0.5835390862703735
2008-08-07 06:11:00,0.44196296,0.6237507483623937
2008-08-07 06:11:00,0.5969303,0.6237507483623937
2008-08-07 06:15:00,0.66806114,0.6237507483623937
2008-08-12 00:28:00,0.3119466,0.6569077100747653
2008-08-12 08:16:00,0.35180712,0.6569077100747653
2008-08-12 10:33:00,0.39475328,0.6569077100747653
2008-08-14 05:05:00,0.33893043,0.6863021828589533
2008-08-14 06:03:00,0.49084944,0.6863021828589533
2008-08-14 06:04:00,0.45534918,0.6863021828589533
2008-08-14 06:05:00,0.3780352,0.6863021828589533
2008-08-14 08:40:00,0.66213965,0.6863021828589533
2008-08-14 09:31:00,0.69816387,0.6863021828589533
2008-09-02 00:19:00,0.25385886,0.7253380391281625
2008-09-02 10:28:00,0.21260995,0.7253380391281625
2008-11-06 05:00:00,0.5363525,0.28300998037796943
2008-11-06 06:14:00,0.6677631,0.28300998037796943
2008-11-06 06:14:00,0.4432661,0.28300998037796943
2008-11-06 06:16:00,0.4613209,0.28300998037796943
2008-11-12 07:52:00,0.6362548,0.21152262346387238
2008-11-13 04:31:00,0.7139709,0.24562020740828985
2008-11-13 05:12:00,0.617398,0.24562020740828985
2008-11-13 06:08:00,0.5574673,0.24562020740828985
2008-11-13 06:08:00,0.47017738,0.24562020740828985
2008-11-13 06:18:00,0.74202144,0.24562020740828985
2008-12-01 00:08:00,0.13469708,0.2355085015941442
2008-12-01 03:56:00,0.14976758,0.2355085015941442
2008-12-22 03:41:00,0.4752615,0.1898882897006138
2009-01-08 04:31:00,0.7139709,0.21740151802070998
2009-01-08 04:54:00,0.72547424,0.21740151802070998
2009-01-08 06:04:00,0.68674403,0.21740151802070998
2009-01-08 06:04:00,0.5116216,0.21740151802070998
2009-01-08 06:04:00,0.511621,0.21740151802070998
2009-01-08 06:23:00,0.4484623,0.21740151802070998
2009-01-08 09:29:00,0.49618822,0.21740151802070998
2009-02-05 04:42:00,0.23122892,0.24985301866559786
2009-02-05 06:02:00,0.43989146,0.24985301866559786
2009-02-05 06:02:00,0.3188863,0.24985301866559786
2009-02-05 06:12:00,0.7360072,0.24985301866559786
2009-02-19 06:57:00,0.55821997,0.21998822355228545
2009-02-20 05:56:00,0.49596974,0.23174601266596065
2009-03-04 06:35:00,0.46657375,0.2293944682989474
2009-03-05 03:19:00,0.5302807,0.20211640114341342
2009-03-05 06:06:00,0.49263,0.20211640114341342
2009-03-05 06:06:00,0.48301524,0.20211640114341342
2009-03-05 06:35:00,0.53910506,0.20211640114341342
2009-03-05 09:01:00,0.71117455,0.20211640114341342
2009-03-20 04:58:00,0.28732908,0.2627865687496782
2009-03-20 05:19:00,0.4388782,0.2627865687496782
2009-03-20 09:30:00,0.46480075,0.2627865687496782
2009-03-20 09:38:00,0.28732893,0.2627865687496782
2009-04-01 03:54:00,0.4427917,0.21552027355661815
2009-04-01 04:38:00,0.5277599,0.21552027355661815
2009-04-01 09:07:00,0.61092466,0.21552027355661815
2009-04-01 09:42:00,0.51040035,0.21552027355661815
2009-05-01 04:51:00,0.5630856,0.30393883064754135
2009-05-01 08:20:00,0.46598846,0.30393883064754135
2009-05-01 08:24:00,0.34509832,0.30393883064754135
2009-05-01 08:46:00,0.4406877,0.30393883064754135
2009-05-04 04:22:00,0.1294871,0.3326278647904487
2009-05-07 05:25:00,0.70761937,0.307701319575725
2009-05-07 06:12:00,0.49848568,0.307701319575725
2009-05-07 06:13:00,0.5161973,0.307701319575725
2009-05-07 06:18:00,0.70611876,0.307701319575725
2009-05-07 09:00:00,0.5718119,0.307701319575725
