Date,sentiment_score,Closing_price
2011-10-21 04:39:00,0.7674717,0.03514643669167372
2011-10-21 06:09:00,0.5529362,0.03514643669167372
2011-11-01 05:12:00,0.63497365,0.030195257567814715
2011-11-07 04:54:00,0.6793971,0.04086473175236299
2011-11-10 05:09:00,0.39917243,0.03040448067851173
2011-11-14 05:14:00,0.4450339,0.029079498517342345
2011-11-14 07:26:00,0.4061935,0.029079498517342345
2011-11-15 04:42:00,0.5829052,0.03012553426544512
2011-11-17 11:44:00,0.642311,0.0147140907668378
2011-11-25 01:40:00,0.54028547,0.0006973527317694905
2011-11-28 04:55:00,0.49010086,0.005439335346725582
2011-11-30 05:12:00,0.5474098,0.01806136791825491
2011-12-14 05:01:00,0.4855218,0.021827064689271952
2011-12-20 08:49:00,0.64623463,0.026708507209864285
2011-12-20 08:49:00,0.58592045,0.026708507209864285
2011-12-27 04:27:00,0.38254714,0.032426775668759455
2011-12-28 04:11:00,0.4450127,0.029776864550008886
2011-12-29 04:20:00,0.43071723,0.03514643669167372
2012-01-04 05:27:00,0.39648402,0.045815910876222
2012-01-12 02:00:00,0.4910611,0.05906554627535712
2012-01-13 04:28:00,0.28965974,0.05258018848142579
2012-01-19 00:01:00,0.6162312,0.059623439101490344
2012-01-23 02:24:00,0.53317773,0.06471409143188264
2012-02-07 00:16:00,0.35548759,0.06617852019779127
2012-02-15 02:17:00,0.48217165,0.06290099295053783
2012-02-24 11:51:00,0.29468715,0.06903765442723883
2012-03-01 04:40:00,0.58505774,0.08361227198754331
2012-03-07 05:14:00,0.46907926,0.08068341445572616
2012-03-14 11:25:00,0.18971515,0.10599722950294851
2012-03-15 05:16:00,0.6166699,0.11380754285625513
2012-03-27 04:53:00,0.34046233,0.12210599913153122
2012-04-02 09:51:00,0.43303466,0.12377965100813684
2012-04-03 02:32:00,0.50755477,0.11882844528248374
2012-04-13 06:51:00,0.1597898,0.10341701508477344
2012-04-13 07:19:00,0.50755227,0.10341701508477344
2012-04-20 04:32:00,0.1897124,0.10000001463098676
2012-04-20 07:05:00,0.5316286,0.10000001463098676
2012-05-08 00:01:00,0.21910703,0.09065552260760787
2012-05-11 03:15:00,0.5118791,0.05983263561039323
2012-05-11 04:49:00,0.49106836,0.05983263561039323
2012-05-11 05:48:00,0.089450836,0.05983263561039323
2012-05-11 07:13:00,0.3931775,0.05983263561039323
2012-05-11 08:23:00,0.6024754,0.05983263561039323
2012-05-11 08:30:00,0.57810354,0.05983263561039323
2012-05-15 07:42:00,0.35776258,0.05481173318416463
2012-05-17 00:01:00,0.24158096,0.03870293695378785
2012-05-22 11:32:00,0.42049384,0.03926080317812697
2012-05-23 06:40:00,0.5233271,0.04100417835710218
2012-05-23 11:42:00,0.57613456,0.04100417835710218
2012-05-24 09:45:00,0.59550035,0.03898188336685446
2012-05-25 05:02:00,0.065841675,0.03570432951780697
2012-05-31 00:01:00,0.76455224,0.033263614907959316
2012-06-01 08:54:00,0.3611884,0.024755935521986183
2012-06-26 07:43:00,0.41921484,0.05111575971551721
2012-06-28 05:54:00,0.120153666,0.052301268670153306
2012-07-13 04:12:00,0.57603467,0.05362622422952859
2012-07-13 06:27:00,0.25540197,0.05362622422952859
2012-07-13 06:47:00,0.5621002,0.05362622422952859
2012-07-13 07:38:00,0.72736347,0.05362622422952859
2012-07-18 09:19:00,0.5728818,0.045885634178591594
