Date,sentiment_score,Closing_price
9/26/2003 10:15,0.8458593,0.014883657
10/2/2003 10:37,0.49984607,0.014883657
10/21/2003 10:47,0.7366614,0.014883657
4/6/2004 9:43,0.30518296,0.116700081
5/28/2004 9:49,0.49957258,0.149201133
10/28/2004 9:27,0.28680727,0.314986906
11/5/2004 9:19,0.7083584,0.345969264
11/9/2004 9:26,0.7844001,0.354352698
3/2/2005 9:16,0.53819877,0.368932623
3/11/2005 10:33,0.6031075,0.399185922
3/16/2005 9:25,0.3392766,0.403195421
3/29/2005 9:55,0.51071405,0.378045071
5/12/2005 8:01,0.69256043,0.419962337
5/13/2005 9:33,0.6645735,0.431747737
6/15/2005 4:02,0.5896361,0.529919191
7/12/2005 7:08,0.84675527,0.550817039
7/12/2005 9:52,0.20551199,0.550817039
7/12/2005 10:46,0.2098282,0.550817039
7/20/2005 9:28,0.8590727,0.563331498
8/10/2005 6:57,0.6207226,0.509264302
8/11/2005 7:39,0.06746459,0.517769262
8/11/2005 9:01,0.47087762,0.517769262
10/5/2005 4:54,0.15954891,0.544620595
11/9/2005 9:41,0.23851731,0.548265565
11/25/2005 1:34,0.27808887,0.612417225
11/28/2005 9:16,0.17920524,0.587145349
12/9/2005 6:32,0.39042193,0.551424572
12/16/2005 6:07,0.36755213,0.453982131
1/5/2006 7:31,0.4708779,0.429682272
1/9/2006 0:57,0.17512017,0.522021719
1/9/2006 4:41,0.80829185,0.522021719
5/9/2006 4:00,0.6941471,0.34171676
5/11/2006 7:01,0.69256043,0.353380682
8/8/2006 8:01,0.69256055,0.15606585
8/10/2006 7:31,0.69256043,0.204665569
8/11/2006 9:53,0.43022323,0.197375606
8/15/2006 9:40,0.33878654,0.21997446
8/15/2006 10:29,0.6052221,0.21997446
8/16/2006 10:16,0.32154745,0.230423406
9/21/2006 9:41,0.2524962,0.26347123
10/5/2006 9:40,0.21467552,0.27197619
11/7/2006 7:31,0.62683034,0.261770247
11/9/2006 11:31,0.62682986,0.338800803
1/10/2007 9:41,0.52152437,0.434542216
3/8/2007 7:31,0.62682986,0.414373334
5/8/2007 6:31,0.62683034,0.444991163
5/10/2007 6:31,0.62682986,0.439402206
7/9/2007 5:32,0.2640123,0.378166549
8/9/2007 6:31,0.62682986,0.37452158
8/10/2007 3:24,0.6704148,0.343417743
11/8/2007 5:31,0.69256043,0.436000241
12/14/2007 9:50,0.4967158,0.48289893
12/20/2007 9:57,0.63958013,0.456412126
2/15/2008 9:47,0.37150928,0.510114793
3/6/2008 9:51,0.20269585,0.507927802
3/26/2008 9:58,0.38089252,0.575967436
5/8/2008 6:12,0.30233935,0.602697244
5/15/2008 5:01,0.69256055,0.614847174
5/30/2008 9:50,0.47467294,0.597837254
8/7/2008 6:15,0.21854326,0.611202251
8/12/2008 8:16,0.368664,0.645465049
8/12/2008 10:33,0.4322586,0.645465049
8/14/2008 9:31,0.62682986,0.675839873
9/2/2008 10:28,0.29047456,0.716177635
11/13/2008 4:31,0.62682986,0.220460468
1/8/2009 4:31,0.62683034,0.191300641
3/5/2009 9:01,0.62682986,0.175505742
3/20/2009 4:58,0.38774827,0.238199354
3/20/2009 9:38,0.38774827,0.238199354
5/1/2009 4:51,0.3831295,0.280724108
5/1/2009 8:20,0.18562064,0.280724108
5/1/2009 8:24,0.33406714,0.280724108
5/7/2009 9:00,0.3329756,0.284612082
5/9/2009 10:10,0.56473064,0.273191164
5/13/2009 0:36,0.6129513,0.273191164
5/14/2009 5:01,0.69256043,0.278294159
5/14/2009 9:37,0.7912782,0.278294159
7/8/2009 10:26,0.6406618,0.296033045
8/7/2009 9:37,0.62571764,0.497478855
8/7/2009 10:34,0.60071653,0.497478855
8/13/2009 4:31,0.69256043,0.521778714
9/18/2009 3:49,0.4183998,0.575967436
10/6/2009 1:06,0.3208391,0.573780445
10/12/2009 10:15,0.107198626,0.577911423
11/5/2009 8:44,0.6808482,0.593463272
11/12/2009 4:27,0.40789276,0.612660183
11/12/2009 9:45,0.3125226,0.612660183
12/18/2009 4:13,0.598338,0.622623121
1/7/2010 4:31,0.69256043,0.643764066
1/22/2010 3:21,0.32898244,0.570135429
