Date,sentiment_score,Closing_price
2011-10-20 05:06:00,0.53047323,0.033124141701425996
2011-10-21 00:01:00,0.32290888,0.03514643669167372
2011-10-21 04:39:00,0.03379056,0.03514643669167372
2011-10-21 06:09:00,0.029845059,0.03514643669167372
2011-10-21 09:37:00,0.41116488,0.03514643669167372
2011-10-24 00:26:00,0.48656234,0.04316597315567733
2011-10-24 05:20:00,0.0037168264,0.04316597315567733
2011-10-24 09:49:00,0.60525507,0.04316597315567733
2011-10-24 10:04:00,0.23255977,0.04316597315567733
2011-10-25 04:54:00,0.13421965,0.03563460621543735
2011-10-25 09:48:00,0.53326106,0.03563460621543735
2011-10-26 00:01:00,0.51194715,0.04044631213276306
2011-10-26 05:58:00,0.0068925023,0.04044631213276306
2011-10-26 11:41:00,0.09484461,0.04044631213276306
2011-10-27 00:01:00,0.07986048,0.06025105522999316
2011-10-27 01:48:00,0.32388145,0.06025105522999316
2011-10-27 04:37:00,0.014141649,0.06025105522999316
2011-10-27 04:40:00,0.47604692,0.06025105522999316
2011-10-27 07:44:00,0.45615909,0.06025105522999316
2011-10-27 10:49:00,0.6170311,0.06025105522999316
2011-10-27 11:12:00,0.284159,0.06025105522999316
2011-10-28 01:29:00,0.9367316,0.057949787224884725
2011-10-28 04:36:00,0.43021235,0.057949787224884725
2011-10-28 06:00:00,0.05151996,0.057949787224884725
2011-10-28 06:29:00,0.55369693,0.057949787224884725
2011-10-28 09:39:00,0.06920043,0.057949787224884725
2011-10-31 03:14:00,0.5239316,0.044490928715052586
2011-10-31 03:45:00,0.5514108,0.044490928715052586
2011-10-31 05:23:00,0.46296737,0.044490928715052586
2011-10-31 05:25:00,0.5411692,0.044490928715052586
2011-10-31 06:23:00,0.34724298,0.044490928715052586
2011-10-31 10:37:00,0.48209545,0.044490928715052586
2011-11-01 00:04:00,0.07110131,0.030195257567814715
2011-11-01 00:14:00,0.59365445,0.030195257567814715
2011-11-01 02:37:00,0.45568264,0.030195257567814715
2011-11-01 03:19:00,0.4225992,0.030195257567814715
2011-11-01 04:44:00,0.8458338,0.030195257567814715
2011-11-01 05:12:00,0.76689166,0.030195257567814715
2011-11-01 05:20:00,0.52641946,0.030195257567814715
2011-11-01 06:29:00,0.6162498,0.030195257567814715
2011-11-01 08:41:00,0.5207651,0.030195257567814715
2011-11-01 09:34:00,0.041580588,0.030195257567814715
2011-11-01 09:38:00,0.5626068,0.030195257567814715
2011-11-01 10:27:00,0.3945516,0.030195257567814715
2011-11-02 04:51:00,0.45769486,0.03668061536174602
2011-11-02 06:03:00,0.12714913,0.03668061536174602
2011-11-03 04:38:00,0.5148379,0.041841017596302044
2011-11-03 08:41:00,0.50269026,0.041841017596302044
2011-11-03 08:41:00,0.57191455,0.041841017596302044
2011-11-03 08:50:00,0.537689,0.041841017596302044
2011-11-03 08:59:00,0.48674434,0.041841017596302044
2011-11-03 09:38:00,0.519041,0.041841017596302044
2011-11-04 00:01:00,0.53555727,0.03898188336685446
2011-11-04 01:16:00,0.5261654,0.03898188336685446
2011-11-04 02:18:00,0.5792864,0.03898188336685446
2011-11-04 02:51:00,0.7944277,0.03898188336685446
2011-11-04 04:45:00,0.5706216,0.03898188336685446
2011-11-04 09:37:00,0.70289767,0.03898188336685446
2011-11-07 02:57:00,0.47057664,0.04086473175236299
2011-11-07 04:54:00,0.5666536,0.04086473175236299
2011-11-07 09:48:00,0.5122619,0.04086473175236299
2011-11-08 00:00:00,0.5104442,0.046304053798191525
2011-11-08 04:39:00,0.57278883,0.046304053798191525
2011-11-08 09:45:00,0.41357258,0.046304053798191525
2011-11-09 04:13:00,0.521905,0.02900977521497275
2011-11-09 04:23:00,0.52198,0.02900977521497275
2011-11-09 05:00:00,0.54333806,0.02900977521497275
2011-11-09 06:10:00,0.4840516,0.02900977521497275
2011-11-09 06:39:00,0.5410749,0.02900977521497275
2011-11-09 08:21:00,0.45085132,0.02900977521497275
2011-11-09 08:29:00,0.5091961,0.02900977521497275
2011-11-10 02:09:00,0.55923295,0.03040448067851173
2011-11-10 02:34:00,0.5409412,0.03040448067851173
2011-11-10 05:09:00,0.5549673,0.03040448067851173
2011-11-10 09:41:00,0.54033697,0.03040448067851173
2011-11-10 10:06:00,0.5281388,0.03040448067851173
2011-11-11 05:06:00,0.18806228,0.03417015084773467
2011-11-11 09:51:00,0.508389,0.03417015084773467
2011-11-14 03:01:00,0.49824998,0.029079498517342345
2011-11-14 04:09:00,0.36019915,0.029079498517342345
2011-11-14 04:54:00,0.53090155,0.029079498517342345
2011-11-14 05:14:00,0.24187794,0.029079498517342345
2011-11-14 05:55:00,0.52347445,0.029079498517342345
2011-11-14 07:26:00,0.22171423,0.029079498517342345
2011-11-14 09:42:00,0.490436,0.029079498517342345
2011-11-15 00:01:00,0.60030556,0.03012553426544512
2011-11-15 02:02:00,0.93763626,0.03012553426544512
2011-11-15 04:42:00,0.62567735,0.03012553426544512
